id,Address,Latitude,Longitude,Location
320,5140 S AUGUSTA ST,47.50037106,-122.26894669,"(47.50037106, -122.26894669)"
321,1128 SW SPOKANE ST,47.5720269,-122.35145805,"(47.5720269, -122.35145805)"
322,2407 NW 59TH ST,47.67146019,-122.38809669,"(47.67146019, -122.38809669)"
323,1620 BROADMOOR DR E,47.6336357,-122.2879518,"(47.6336357, -122.2879518)"
324,1201 AMGEN CT W,47.62951836,-122.37476567,"(47.62951836, -122.37476567)"
325,118 5TH AVE N,47.61920146,-122.34743198,"(47.61920146, -122.34743198)"
326,9028 14TH AVE SW,47.5219911,-122.35256815,"(47.5219911, -122.35256815)"
327,8420 35TH AVE SW,47.5276365,-122.37635785,"(47.5276365, -122.37635785)"
328,735 N 95TH ST,47.69755143,-122.34846748,"(47.69755143, -122.34846748)"
329,1717 16TH AVE,47.61701353,-122.31172392,"(47.61701353, -122.31172392)"
330,307 BROAD ST,47.61827068,-122.35039295,"(47.61827068, -122.35039295)"
331,8500 LAKE CITY WAY NE,47.69057976,-122.30741957,"(47.69057976, -122.30741957)"
332,4059 LATONA AVE NE,47.65723207,-122.32605274,"(47.65723207, -122.32605274)"
333,2200 6TH AVE,47.61641528,-122.34113446,"(47.61641528, -122.34113446)"
334,1938 10TH AVE E,47.6371059,-122.31985773,"(47.6371059, -122.31985773)"
335,6214 15TH AVE NE,47.67443965,-122.31169039,"(47.67443965, -122.31169039)"
336,2415 11TH AVE W,47.64010927,-122.37191166,"(47.64010927, -122.37191166)"
337,5740 SW ADMIRAL WAY,47.57682813,-122.4069589,"(47.57682813, -122.4069589)"
338,1715 SUNSET AVE SW,47.587818,-122.39229227,"(47.587818, -122.39229227)"
339,4441 21ST AVE SW,47.5638733,-122.36074312,"(47.5638733, -122.36074312)"
340,3700 37TH AVE SW,47.57104413,-122.37789445,"(47.57104413, -122.37789445)"
341,5950 OAKHURST RD S,47.54957088,-122.26227391,"(47.54957088, -122.26227391)"
342,13003 4TH AVE NW,47.72347576,-122.36265853,"(47.72347576, -122.36265853)"
343,2606 14TH AVE W,47.64313671,-122.37464696,"(47.64313671, -122.37464696)"
344,2606 14TH AVE W,47.64313671,-122.37464696,"(47.64313671, -122.37464696)"
345,2604 14TH AVE W,47.64314172,-122.37464406,"(47.64314172, -122.37464406)"
346,2604 14TH AVE W,47.64314172,-122.37464406,"(47.64314172, -122.37464406)"
347,11336 20TH AVE NE,47.71129031,-122.30580824,"(47.71129031, -122.30580824)"
348,11336 20TH AVE NE,47.71129031,-122.30580824,"(47.71129031, -122.30580824)"
349,2060 6TH AVE,47.61506349,-122.33873546,"(47.61506349, -122.33873546)"
350,6400 EAST GREEN LAKE WAY N,47.67534853,-122.33300164,"(47.67534853, -122.33300164)"
351,13758 LAKE CITY WAY NE,47.7297446,-122.29185863,"(47.7297446, -122.29185863)"
352,1593 PARKSIDE DR E,47.63460286,-122.29138755,"(47.63460286, -122.29138755)"
353,167 20TH AVE,47.6032202,-122.30664843,"(47.6032202, -122.30664843)"
354,169 20TH AVE,47.6032202,-122.30664843,"(47.6032202, -122.30664843)"
355,169 20TH AVE,47.6032202,-122.30664843,"(47.6032202, -122.30664843)"
356,167 20TH AVE,47.6032202,-122.30664843,"(47.6032202, -122.30664843)"
357,509 32ND AVE S,47.5976004,-122.2917195,"(47.5976004, -122.2917195)"
358,2347 N 51ST ST,47.66556279,-122.32899391,"(47.66556279, -122.32899391)"
359,9210 20TH AVE SW,47.52067523,-122.35879983,"(47.52067523, -122.35879983)"
360,2409 E PROSPECT ST,47.62911345,-122.30113825,"(47.62911345, -122.30113825)"
361,303 E PIKE ST,47.61390837,-122.32721261,"(47.61390837, -122.32721261)"
362,2721 14TH AVE S,47.57885517,-122.31487587,"(47.57885517, -122.31487587)"
363,5148 NE 54TH ST,47.66782147,-122.27123242,"(47.66782147, -122.27123242)"
364,3053 32ND AVE W,47.6484096,-122.39851917,"(47.6484096, -122.39851917)"
365,5011 48TH AVE S,47.55664503,-122.27294563,"(47.55664503, -122.27294563)"
366,7516 25TH AVE NW,47.6837134,-122.38845215,"(47.6837134, -122.38845215)"
367,3042 NW 64TH ST,47.67536937,-122.39755943,"(47.67536937, -122.39755943)"
368,3508 S OREGON ST,47.56297321,-122.2887427,"(47.56297321, -122.2887427)"
369,13003 4TH AVE NW,47.72347576,-122.36265853,"(47.72347576, -122.36265853)"
370,8759 PHINNEY AVE N,47.69407027,-122.35424965,"(47.69407027, -122.35424965)"
371,612 N 45TH ST,47.66159606,-122.35088977,"(47.66159606, -122.35088977)"
372,8755 PHINNEY AVE N,47.6939539,-122.35426157,"(47.6939539, -122.35426157)"
373,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
374,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
375,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
376,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
377,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
378,1716 22ND AVE S,47.58789403,-122.30351515,"(47.58789403, -122.30351515)"
379,3406 FREMONT AVE N,47.64983747,-122.34944787,"(47.64983747, -122.34944787)"
380,2119 29TH AVE S,47.58383366,-122.29545483,"(47.58383366, -122.29545483)"
381,2310 WESTMONT WAY W,47.63919753,-122.40581246,"(47.63919753, -122.40581246)"
382,1201 3RD AVE,47.60723772,-122.33612134,"(47.60723772, -122.33612134)"
383,1735 DEXTER AVE N,47.63491484,-122.34267297,"(47.63491484, -122.34267297)"
384,1251 JOHN ST,47.61950007,-122.33142264,"(47.61950007, -122.33142264)"
385,1956 26TH AVE E,47.637437,-122.29913369,"(47.637437, -122.29913369)"
386,2101 7TH AVE,47.61586972,-122.33938109,"(47.61586972, -122.33938109)"
387,3720 59TH AVE SW,47.57047257,-122.4080401,"(47.57047257, -122.4080401)"
388,215 2ND AVE S,47.60038734,-122.33197468,"(47.60038734, -122.33197468)"
389,8149 28TH AVE SW,47.52859633,-122.36884483,"(47.52859633, -122.36884483)"
390,450 NE 100TH ST,47.70178813,-122.32353047,"(47.70178813, -122.32353047)"
391,11756 4TH AVE NW,47.71585295,-122.36199128,"(47.71585295, -122.36199128)"
392,3322 W GOVERNMENT WAY,47.6599128,-122.40053034,"(47.6599128, -122.40053034)"
393,1446 NW 62ND ST,47.67404923,-122.37574279,"(47.67404923, -122.37574279)"
394,8046 26TH AVE NW,47.68814913,-122.38954593,"(47.68814913, -122.38954593)"
395,74 S LUCILE ST,47.5535981,-122.33558626,"(47.5535981, -122.33558626)"
396,6655 NE 60TH ST,47.67192819,-122.25467929,"(47.67192819, -122.25467929)"
397,4405 CORLISS AVE N,47.66050825,-122.33163123,"(47.66050825, -122.33163123)"
398,7112 48TH AVE S,47.53854212,-122.27241268,"(47.53854212, -122.27241268)"
399,902 31ST AVE,47.61052625,-122.29231192,"(47.61052625, -122.29231192)"
400,1001 4TH AVE,47.60615304,-122.33389399,"(47.60615304, -122.33389399)"
401,1001 4TH AVE,47.60615304,-122.33389399,"(47.60615304, -122.33389399)"
402,7050 32ND AVE S,47.53935583,-122.2904473,"(47.53935583, -122.2904473)"
403,1001 4TH AVE,47.60615304,-122.33389399,"(47.60615304, -122.33389399)"
404,1316 E REMINGTON CT,47.6056934,-122.31463399,"(47.6056934, -122.31463399)"
405,1545 NE 88TH ST,47.69196538,-122.31032679,"(47.69196538, -122.31032679)"
406,1545 NE 88TH ST,47.69196538,-122.31032679,"(47.69196538, -122.31032679)"
407,5130 S LUCILE ST,47.55290722,-122.26854862,"(47.55290722, -122.26854862)"
408,2020 S NYE PL,47.5954716,-122.3051544,"(47.5954716, -122.3051544)"
409,4443 S EDDY ST,47.54497132,-122.27623279,"(47.54497132, -122.27623279)"
410,4207 BAGLEY AVE N,47.65828151,-122.33286153,"(47.65828151, -122.33286153)"
411,2101 4TH AVE,47.61431133,-122.34245444,"(47.61431133, -122.34245444)"
412,4307 S WEBSTER ST,47.53506603,-122.27886419,"(47.53506603, -122.27886419)"
413,2349 WEST VIEWMONT WAY W,47.63930517,-122.40892074,"(47.63930517, -122.40892074)"
414,5524 ASHWORTH AVE N,47.66947321,-122.33875812,"(47.66947321, -122.33875812)"
415,2629 NW 63RD ST,47.67430996,-122.39138445,"(47.67430996, -122.39138445)"
416,802 E PIKE ST,47.61438964,-122.32175689,"(47.61438964, -122.32175689)"
417,706 N 143RD ST,47.73250993,-122.35012545,"(47.73250993, -122.35012545)"
418,5816 15TH AVE NW,47.67120442,-122.37569856,"(47.67120442, -122.37569856)"
419,2309 N 62ND ST,47.67343902,-122.33042719,"(47.67343902, -122.33042719)"
420,3126 WEST LAURELHURST DR NE,47.65068587,-122.27748242,"(47.65068587, -122.27748242)"
421,3126 WEST LAURELHURST DR NE,47.65068587,-122.27748242,"(47.65068587, -122.27748242)"
422,501 FAIRVIEW AVE N,47.62334132,-122.33458524,"(47.62334132, -122.33458524)"
423,2016 E MILLER ST,47.64191819,-122.30467474,"(47.64191819, -122.30467474)"
424,2016 E MILLER ST,47.64191819,-122.30467474,"(47.64191819, -122.30467474)"
425,600 STEWART ST,47.61391287,-122.33726765,"(47.61391287, -122.33726765)"
426,131 22ND AVE E,47.61932384,-122.30391655,"(47.61932384, -122.30391655)"
427,4700 SW ADMIRAL WAY,47.58099241,-122.39306099,"(47.58099241, -122.39306099)"
428,612 N 45TH ST,47.66159606,-122.35088977,"(47.66159606, -122.35088977)"
429,333 DEXTER AVE N,47.62177959,-122.34293264,"(47.62177959, -122.34293264)"
430,3914 48TH PL NE,47.65750961,-122.27540641,"(47.65750961, -122.27540641)"
431,8755 PHINNEY AVE N,47.6939539,-122.35426157,"(47.6939539, -122.35426157)"
432,10528 15TH AVE NW,47.70604218,-122.37631529,"(47.70604218, -122.37631529)"
433,601 UNION ST,47.610431,-122.33207691,"(47.610431, -122.33207691)"
434,2217 42ND AVE SW,47.58340509,-122.38541264,"(47.58340509, -122.38541264)"
435,12325 30TH AVE NE,47.71820586,-122.29689486,"(47.71820586, -122.29689486)"
436,2110 WAVERLY WAY E,47.63799039,-122.28761769,"(47.63799039, -122.28761769)"
437,9205 32ND AVE NE,47.69585084,-122.29358399,"(47.69585084, -122.29358399)"
438,9740 3RD AVE NW,47.70083172,-122.36047796,"(47.70083172, -122.36047796)"
439,1724 HOWELL PL,47.61703966,-122.28032877,"(47.61703966, -122.28032877)"
440,605 1ST AVE,47.60197119,-122.33438296,"(47.60197119, -122.33438296)"
441,12360 LAKE CITY WAY NE,47.71895131,-122.2947673,"(47.71895131, -122.2947673)"
442,11338 20TH AVE NE,47.71068618,-122.30619809,"(47.71068618, -122.30619809)"
443,500 4TH AVE,47.60290729,-122.32928683,"(47.60290729, -122.32928683)"
444,8047 11TH AVE NW,47.68833858,-122.37072941,"(47.68833858, -122.37072941)"
445,7415 GREENWOOD AVE N,47.68317695,-122.35549787,"(47.68317695, -122.35549787)"
446,715 E PINE ST,47.61491104,-122.32273591,"(47.61491104, -122.32273591)"
447,1115 COLUMBIA ST,47.60819513,-122.32283029,"(47.60819513, -122.32283029)"
448,747 BROADWAY,47.60884785,-122.32194221,"(47.60884785, -122.32194221)"
449,1322 NE 63RD ST,47.67465756,-122.31338093,"(47.67465756, -122.31338093)"
450,8724 SAND POINT WAY NE,47.69266268,-122.26988583,"(47.69266268, -122.26988583)"
451,1926 6TH AVE S,47.58553216,-122.32512152,"(47.58553216, -122.32512152)"
452,901 FAIRVIEW AVE N,47.62774795,-122.33385277,"(47.62774795, -122.33385277)"
453,2401 UTAH AVE S,47.58181846,-122.33535751,"(47.58181846, -122.33535751)"
454,4215 RAINIER AVE S,47.56523993,-122.28886386,"(47.56523993, -122.28886386)"
455,2535 32ND AVE W,47.64082013,-122.39792862,"(47.64082013, -122.39792862)"
456,1915 TERRY AVE,47.61628289,-122.33392235,"(47.61628289, -122.33392235)"
457,3304 S HOLLY PL,47.54230223,-122.28987248,"(47.54230223, -122.28987248)"
458,351 M L KING JR WAY,47.60576476,-122.29708439,"(47.60576476, -122.29708439)"
459,3515 BURKE AVE N,47.64967111,-122.33545156,"(47.64967111, -122.33545156)"
460,9024 12TH AVE NW,47.69506055,-122.37107981,"(47.69506055, -122.37107981)"
461,131 22ND AVE E,47.61932384,-122.30391655,"(47.61932384, -122.30391655)"
462,8410 GREENWOOD AVE N,47.6903066,-122.35496815,"(47.6903066, -122.35496815)"
463,8408 GREENWOOD AVE N,47.69018689,-122.35497248,"(47.69018689, -122.35497248)"
464,3501 RAINIER AVE S,47.57161504,-122.29347773,"(47.57161504, -122.29347773)"
465,2320 NW BLUE RIDGE DR,47.70354657,-122.38595194,"(47.70354657, -122.38595194)"
466,524 30TH AVE,47.60695234,-122.29337889,"(47.60695234, -122.29337889)"
467,1902 BIGELOW AVE N,47.63594864,-122.34799082,"(47.63594864, -122.34799082)"
468,121 W PROSPECT ST,47.62854549,-122.35901167,"(47.62854549, -122.35901167)"
469,8330 22ND AVE NW,47.68965288,-122.38409757,"(47.68965288, -122.38409757)"
470,11226 DAYTON AVE N,47.71136167,-122.35252677,"(47.71136167, -122.35252677)"
471,801 2ND AVE,47.60370224,-122.33448205,"(47.60370224, -122.33448205)"
472,2818 NW 69TH ST,47.67894314,-122.3938397,"(47.67894314, -122.3938397)"
473,2818 NW 69TH ST,47.67894314,-122.3938397,"(47.67894314, -122.3938397)"
474,700 2ND AVE,47.60307545,-122.33313747,"(47.60307545, -122.33313747)"
475,2320 E DENNY WAY,47.61911912,-122.30177668,"(47.61911912, -122.30177668)"
476,7738 20TH AVE SW,47.53256912,-122.3588002,"(47.53256912, -122.3588002)"
477,10324 23RD AVE NE,47.70362007,-122.30403423,"(47.70362007, -122.30403423)"
478,1821 29TH AVE,47.61832892,-122.29510862,"(47.61832892, -122.29510862)"
479,1220 HOWELL ST,47.61770123,-122.33061198,"(47.61770123, -122.33061198)"
480,2318 N 44TH ST,47.66044013,-122.33041999,"(47.66044013, -122.33041999)"
481,928 E ALLISON ST,47.64890653,-122.31942567,"(47.64890653, -122.31942567)"
482,1326 5TH AVE,47.60932305,-122.33389853,"(47.60932305, -122.33389853)"
483,4920 32ND AVE NE,47.6647484,-122.29324764,"(47.6647484, -122.29324764)"
484,3525 WALLINGFORD AVE N,47.65001537,-122.33663831,"(47.65001537, -122.33663831)"
485,1920 S STATE ST,47.587867,-122.30774476,"(47.587867, -122.30774476)"
486,1920 S STATE ST,47.587867,-122.30774476,"(47.587867, -122.30774476)"
487,229 31ST AVE E,47.62108538,-122.29261304,"(47.62108538, -122.29261304)"
488,9021 15TH AVE SW,47.5222024,-122.35429336,"(47.5222024, -122.35429336)"
489,216 9TH AVE N,47.62022588,-122.33936204,"(47.62022588, -122.33936204)"
490,750 S MICHIGAN ST,47.54710633,-122.3240793,"(47.54710633, -122.3240793)"
491,3430 NW 59TH ST,47.67150928,-122.40253675,"(47.67150928, -122.40253675)"
492,1115 N 42ND ST,47.65786969,-122.34387311,"(47.65786969, -122.34387311)"
493,8853 38TH AVE SW,47.52319907,-122.38104448,"(47.52319907, -122.38104448)"
494,2044 EASTLAKE AVE E,47.63812426,-122.32559279,"(47.63812426, -122.32559279)"
495,3531 WALLINGFORD AVE N,47.65018253,-122.33659282,"(47.65018253, -122.33659282)"
496,500 TERRY AVE N,47.62398599,-122.3367397,"(47.62398599, -122.3367397)"
497,1326 5TH AVE,47.60932305,-122.33389853,"(47.60932305, -122.33389853)"
498,3531 WALLINGFORD AVE N,47.65018253,-122.33659282,"(47.65018253, -122.33659282)"
499,3525 WALLINGFORD AVE N,47.65001537,-122.33663831,"(47.65001537, -122.33663831)"
500,4649 SUNNYSIDE AVE N,47.66410692,-122.33119309,"(47.66410692, -122.33119309)"
501,,,,
502,4060 SPOKANE LN NE,47.65633261,-122.30776869,"(47.65633261, -122.30776869)"
503,800 5TH AVE,47.60573523,-122.33029353,"(47.60573523, -122.33029353)"
504,3415 32ND AVE W,47.65099981,-122.39853414,"(47.65099981, -122.39853414)"
505,5655 21ST AVE SW,47.5503724,-122.36020942,"(47.5503724, -122.36020942)"
506,601 UNION ST,47.610431,-122.33207691,"(47.610431, -122.33207691)"
507,1624 N 55TH ST,47.66888411,-122.33686619,"(47.66888411, -122.33686619)"
508,428 DEWEY PL E,47.62341381,-122.29356842,"(47.62341381, -122.29356842)"
509,201 S JACKSON ST,47.5987821,-122.33089167,"(47.5987821, -122.33089167)"
510,2814 E VALLEY ST,47.62609668,-122.29574265,"(47.62609668, -122.29574265)"
511,3200 NW 65TH ST,47.67599988,-122.39862497,"(47.67599988, -122.39862497)"
512,345 BOREN AVE N,47.62180794,-122.33625748,"(47.62180794, -122.33625748)"
513,1001 BROADWAY,47.61141658,-122.32136945,"(47.61141658, -122.32136945)"
514,8542 1ST AVE NW,47.69159213,-122.35733193,"(47.69159213, -122.35733193)"
515,1800 S JACKSON ST,47.59938819,-122.30876401,"(47.59938819, -122.30876401)"
516,3622 46TH AVE SW,47.57139744,-122.39051945,"(47.57139744, -122.39051945)"
517,8026 11TH AVE NW,47.68776395,-122.37014093,"(47.68776395, -122.37014093)"
518,8026 11TH AVE NW,47.68776395,-122.37014093,"(47.68776395, -122.37014093)"
519,3920 BOYD PL SW,47.56892835,-122.40714691,"(47.56892835, -122.40714691)"
520,4709 MERIDIAN AVE N,47.66314904,-122.33401633,"(47.66314904, -122.33401633)"
521,1422 20TH AVE,47.61365426,-122.30595162,"(47.61365426, -122.30595162)"
522,1207 NW 83RD ST,47.68856696,-122.37195954,"(47.68856696, -122.37195954)"
523,1207 NW 83RD ST,47.68856696,-122.37195954,"(47.68856696, -122.37195954)"
524,1207 NW 83RD ST,47.68856696,-122.37195954,"(47.68856696, -122.37195954)"
525,2513 34TH AVE W,47.64167611,-122.40138875,"(47.64167611, -122.40138875)"
526,700 5TH AVE,47.60501319,-122.32989532,"(47.60501319, -122.32989532)"
527,207 BOREN AVE N,47.62037756,-122.33628748,"(47.62037756, -122.33628748)"
528,1301 5TH AVE,47.60896713,-122.33482136,"(47.60896713, -122.33482136)"
529,1610 21ST AVE,47.61569388,-122.30461462,"(47.61569388, -122.30461462)"
530,12230 AURORA AVE N,47.71878862,-122.3444314,"(47.71878862, -122.3444314)"
531,8244 40TH AVE NE,47.68972554,-122.28508859,"(47.68972554, -122.28508859)"
532,5931 EAST MARGINAL WAY S,47.5485505,-122.33652814,"(47.5485505, -122.33652814)"
533,3501 E TERRACE ST,47.60557242,-122.28807675,"(47.60557242, -122.28807675)"
534,9501 GREENWOOD AVE N,47.69858725,-122.35582059,"(47.69858725, -122.35582059)"
535,11504 7TH AVE NE,47.7123801,-122.32180748,"(47.7123801, -122.32180748)"
536,3447 22ND AVE W,47.65171913,-122.38497166,"(47.65171913, -122.38497166)"
537,1431 E WARD ST,47.62745013,-122.31320938,"(47.62745013, -122.31320938)"
538,2264 NE 60TH ST,47.67231862,-122.30305464,"(47.67231862, -122.30305464)"
539,5901 SW STEVENS ST,47.57756892,-122.4083596,"(47.57756892, -122.4083596)"
540,6248 53RD AVE NE,47.67521841,-122.26994686,"(47.67521841, -122.26994686)"
541,6248 53RD AVE NE,47.67521841,-122.26994686,"(47.67521841, -122.26994686)"
542,341 NE 89TH ST,47.69293493,-122.32392186,"(47.69293493, -122.32392186)"
543,2315 NW 91ST ST,47.69496597,-122.38610219,"(47.69496597, -122.38610219)"
544,9323 31ST PL SW,47.51909042,-122.37369737,"(47.51909042, -122.37369737)"
545,10002 AURORA AVE N,47.7022429,-122.34410901,"(47.7022429, -122.34410901)"
546,5253 15TH AVE NE,47.66794897,-122.31219738,"(47.66794897, -122.31219738)"
547,6322 6TH AVE S,47.54563033,-122.32585949,"(47.54563033, -122.32585949)"
548,8261 NORTHROP PL SW,47.5287414,-122.38872468,"(47.5287414, -122.38872468)"
549,7900 35TH AVE SW,47.53178739,-122.37644938,"(47.53178739, -122.37644938)"
550,9412 31ST AVE NW,47.69726509,-122.39587436,"(47.69726509, -122.39587436)"
551,1420 5TH AVE,47.6105508,-122.33467931,"(47.6105508, -122.33467931)"
552,200 20TH AVE S,47.60061758,-122.30607978,"(47.60061758, -122.30607978)"
553,3405 LAFAYETTE AVE S,47.57285501,-122.31050565,"(47.57285501, -122.31050565)"
554,5219 55TH AVE NE,47.66768967,-122.26915897,"(47.66768967, -122.26915897)"
555,747 BROADWAY,47.60884785,-122.32194221,"(47.60884785, -122.32194221)"
556,2201 E UNION ST,47.61273006,-122.30289527,"(47.61273006, -122.30289527)"
557,506 2ND AVE,47.60198365,-122.33175459,"(47.60198365, -122.33175459)"
558,645 ELLIOTT AVE W,47.62520732,-122.3673847,"(47.62520732, -122.3673847)"
559,1201R FAIRVIEW AVE N,47.63088912,-122.32820777,"(47.63088912, -122.32820777)"
560,1201R FAIRVIEW AVE N,47.63088912,-122.32820777,"(47.63088912, -122.32820777)"
561,7534 15TH AVE NW,47.68431815,-122.37622284,"(47.68431815, -122.37622284)"
562,2040 13TH AVE W,47.63785819,-122.37353397,"(47.63785819, -122.37353397)"
563,3230 W GOVERNMENT WAY,47.66014968,-122.39958313,"(47.66014968, -122.39958313)"
564,3230 W GOVERNMENT WAY,47.66014968,-122.39958313,"(47.66014968, -122.39958313)"
565,3228 W GOVERNMENT WAY,47.66024565,-122.39960737,"(47.66024565, -122.39960737)"
566,3228 W GOVERNMENT WAY,47.66024565,-122.39960737,"(47.66024565, -122.39960737)"
567,1110 30TH AVE,47.61203049,-122.29346418,"(47.61203049, -122.29346418)"
568,2032 NW MARKET ST,47.66896161,-122.38380028,"(47.66896161, -122.38380028)"
569,925 E THOMAS ST,47.62089252,-122.31978536,"(47.62089252, -122.31978536)"
570,1623 9TH AVE W,47.63427132,-122.36937426,"(47.63427132, -122.36937426)"
571,1623 9TH AVE W,47.63427132,-122.36937426,"(47.63427132, -122.36937426)"
