id,ApplicationDate,DecisionDate,Appealed,Status
673,09/21/2015,,N,Application Accepted
674,09/18/2015,,N,Application Accepted
675,09/18/2015,,N,Application Accepted
676,09/18/2015,01/17/2016,N,Permit Closed
677,09/18/2015,12/17/2015,N,Permit Closed
678,09/18/2015,04/14/2016,N,Decision Published
679,09/17/2015,01/11/2016,N,Decision Published
680,09/17/2015,04/18/2016,N,Decision Published
681,09/17/2015,01/11/2016,N,Permit Closed
682,09/16/2015,,N,Application Accepted
683,09/15/2015,12/31/2015,N,Permit Closed
684,09/14/2015,10/15/2015,N,Permit Closed
685,09/14/2015,12/31/2015,N,Permit Closed
686,09/14/2015,,N,Application Accepted
687,09/14/2015,,N,Application Accepted
688,09/14/2015,,N,Application Accepted
689,09/14/2015,,N,Application Accepted
690,09/14/2015,,N,Application Accepted
691,09/13/2015,10/09/2015,N,Permit Closed
692,09/13/2015,01/19/2016,N,Permit Issued
693,09/11/2015,12/21/2015,N,Permit Closed
694,09/11/2015,12/28/2015,N,Permit Issued
695,09/09/2015,01/28/2016,N,Permit Issued
696,09/09/2015,01/28/2016,N,Permit Issued
697,09/09/2015,01/14/2016,N,Permit Closed
698,09/09/2015,12/10/2015,N,Permit Closed
699,09/09/2015,02/29/2016,N,Permit Issued
700,09/09/2015,,N,Application Accepted
701,09/09/2015,,N,Application Accepted
702,09/08/2015,10/26/2015,N,Permit Closed
703,09/08/2015,01/14/2016,N,Permit Closed
704,09/08/2015,12/21/2015,N,Permit Closed
705,09/04/2015,,N,Application Accepted
706,09/04/2015,12/01/2015,N,Permit Closed
707,09/04/2015,10/22/2015,N,Permit Closed
708,,,N,
709,09/04/2015,11/30/2015,N,Decision Published
710,09/04/2015,10/26/2015,N,Decision Published
711,09/04/2015,03/10/2016,N,Decision Published
712,09/04/2015,12/17/2015,N,Permit Closed
713,09/03/2015,04/04/2016,N,Decision Published
714,09/03/2015,11/19/2015,N,Permit Closed
715,09/03/2015,04/07/2016,N,Decision Published
716,09/02/2015,02/18/2016,N,Permit Issued
717,09/01/2015,10/29/2015,N,Permit Closed
718,09/01/2015,10/29/2015,N,Permit Closed
719,09/01/2015,,N,Application Accepted
720,09/01/2015,11/09/2015,N,Permit Issued
721,08/31/2015,,N,Notice and Reviews Completed
722,08/31/2015,11/09/2015,N,Permit Closed
723,08/31/2015,11/30/2015,N,Permit Issued
724,08/31/2015,,N,Notice and Reviews Completed
725,08/31/2015,,N,Application Accepted
726,08/31/2015,,N,Application Accepted
727,08/31/2015,,N,Application Accepted
728,08/31/2015,,N,Application Accepted
729,08/31/2015,,N,Application Accepted
730,08/29/2015,10/29/2015,N,Permit Closed
731,08/28/2015,01/05/2016,N,Permit Closed
732,08/27/2015,,N,CANCELLED
733,08/27/2015,12/03/2015,N,Permit Closed
734,,,N,CANCELLED
735,08/27/2015,11/12/2015,N,Permit Closed
736,08/27/2015,,N,Application Accepted
737,08/27/2015,,N,Application Accepted
738,08/27/2015,11/09/2015,N,Permit Issued
739,08/26/2015,02/11/2016,N,Decision Published
740,08/26/2015,11/30/2015,N,Permit Closed
741,08/26/2015,,N,Application Accepted
742,08/26/2015,,N,Application Accepted
743,08/26/2015,,N,Application Accepted
744,08/25/2015,11/16/2015,N,Permit Closed
745,08/24/2015,10/12/2015,N,Permit Closed
746,08/24/2015,11/25/2015,N,Permit Issued
747,08/24/2015,10/19/2015,N,Permit Issued
748,08/24/2015,11/16/2015,N,Permit Closed
749,08/24/2015,12/17/2015,N,Permit Closed
750,08/24/2015,12/31/2015,N,Permit Closed
751,08/24/2015,,N,Application Accepted
752,08/24/2015,,N,Application Accepted
753,08/24/2015,,N,Application Accepted
754,08/20/2015,01/28/2016,N,Decision Published
755,08/19/2015,,N,Application Accepted
756,08/19/2015,10/08/2015,N,Permit Issued
757,08/19/2015,11/12/2015,N,Permit Closed
758,08/19/2015,02/11/2016,N,Decision Published
759,08/19/2015,10/26/2015,N,Permit Closed
760,08/19/2015,07/28/2015,N,Application Accepted
761,08/18/2015,01/28/2016,N,CANCELLED
762,08/18/2015,11/30/2015,N,Permit Issued
763,08/18/2015,12/10/2015,N,Permit Closed
764,08/18/2015,03/10/2016,N,Permit Closed
765,08/18/2015,12/28/2015,N,Permit Closed
766,08/18/2015,,N,Application Accepted
767,08/17/2015,10/08/2015,N,Permit Closed
768,08/17/2015,01/25/2016,N,Permit Issued
769,08/17/2015,02/08/2016,N,Decision Published
770,08/17/2015,07/20/2015,N,Application Accepted
771,08/17/2015,07/20/2015,N,Application Accepted
772,08/14/2015,10/15/2015,N,Permit Closed
773,08/13/2015,12/21/2015,N,Permit Closed
774,08/13/2015,,N,Application Accepted
775,08/12/2015,12/31/2015,N,Permit Issued
776,08/12/2015,10/08/2015,N,Permit Closed
777,08/11/2015,,N,CANCELLED
778,08/11/2015,03/24/2016,N,Decision Published
779,08/11/2015,,N,Application Accepted
780,08/11/2015,,N,Application Accepted
781,08/11/2015,,N,Application Accepted
782,08/11/2015,,N,Notice and Reviews Completed
783,08/11/2015,,N,Application Accepted
784,08/10/2015,,N,Application Accepted
785,08/07/2015,11/06/2015,N,Permit Closed
786,,,N,CANCELLED
787,08/07/2015,02/09/2016,N,Permit Closed
788,08/07/2015,11/05/2015,N,Permit Closed
789,08/07/2015,,N,Application Accepted
790,08/07/2015,10/12/2015,N,Permit Closed
791,08/07/2015,01/14/2016,N,Permit Issued
792,08/07/2015,09/15/2015,N,Permit Issued
793,08/07/2015,,N,Application Accepted
794,08/07/2015,,N,Application Accepted
795,08/06/2015,10/02/2015,N,Permit Finaled
796,08/06/2015,11/09/2015,N,Permit Closed
797,08/06/2015,08/13/2015,N,Permit Issued
798,08/06/2015,11/30/2015,N,Permit Issued
799,08/05/2015,,N,Notice and Reviews Completed
800,08/05/2015,12/03/2015,N,Permit Closed
801,08/05/2015,,N,Application Accepted
802,08/04/2015,,N,CANCELLED
803,08/04/2015,,N,Application Accepted
804,08/04/2015,12/03/2015,N,Permit Issued
805,08/04/2015,,N,Application Accepted
806,08/04/2015,06/11/2015,N,Application Accepted
807,08/04/2015,,N,Application Accepted
808,08/03/2015,09/03/2015,N,Permit Closed
809,08/03/2015,10/15/2015,N,Permit Issued
810,08/03/2015,10/26/2015,N,Permit Issued
811,07/31/2015,10/12/2015,N,Permit Closed
812,07/31/2015,01/28/2016,N,Permit Issued
813,07/30/2015,,N,Application Accepted
814,07/30/2015,08/31/2015,N,Permit Closed
815,07/30/2015,08/27/2015,N,Permit Issued
816,07/30/2015,04/14/2016,N,Decision Published
817,07/29/2015,08/27/2015,N,Permit Issued
818,07/29/2015,,N,Notice and Reviews Completed
819,07/28/2015,10/05/2015,N,Permit Closed
820,07/28/2015,11/30/2015,N,Permit Closed
821,07/28/2015,10/26/2015,N,Permit Issued
822,07/28/2015,10/20/2015,N,Permit Issued
823,07/27/2015,,N,Notice and Reviews Completed
824,07/27/2015,,N,Application Accepted
825,07/27/2015,,N,Application Accepted
826,07/27/2015,04/18/2016,N,Decision Published
827,07/27/2015,,N,Application Accepted
828,07/24/2015,10/26/2015,N,Permit Issued
829,07/23/2015,10/05/2015,N,Permit Closed
830,07/23/2015,12/17/2015,N,Permit Closed
831,07/23/2015,12/14/2015,N,Permit Closed
832,07/23/2015,02/19/2015,N,Application Accepted
833,07/22/2015,,N,Application Accepted
834,07/21/2015,08/17/2015,N,Permit Closed
835,07/20/2015,,N,Application Accepted
836,07/20/2015,11/09/2015,N,Permit Closed
837,07/20/2015,11/09/2015,N,Permit Issued
838,07/09/2015,,N,Application Accepted
839,07/20/2015,10/08/2015,N,Permit Issued
840,07/20/2015,,N,Application Accepted
841,07/20/2015,04/27/2016,N,Decision Published
842,07/18/2015,08/06/2015,N,Permit Closed
843,07/17/2015,,N,CANCELLED
844,07/17/2015,01/14/2016,N,Permit Issued
845,07/16/2015,10/08/2015,N,Permit Issued
846,07/14/2015,,N,Application Accepted
847,07/14/2015,12/03/2015,N,Permit Closed
848,07/14/2015,10/08/2015,N,Permit Closed
849,07/14/2015,09/10/2015,N,Permit Closed
850,07/14/2015,,N,CANCELLED
851,,,N,
852,07/13/2015,10/19/2015,N,Permit Closed
853,07/13/2015,03/10/2016,N,Permit Issued
854,07/13/2015,,N,Application Accepted
855,07/11/2015,01/25/2016,N,Decision Published
856,07/10/2015,09/15/2015,N,Permit Issued
857,07/10/2015,09/14/2015,N,Permit Issued
858,07/10/2015,02/25/2016,N,Decision Published
859,07/09/2015,,N,Application Accepted
860,07/09/2015,,N,Application Accepted
861,07/09/2015,04/14/2016,N,Decision Published
862,07/09/2015,,N,Application Accepted
863,11/10/2014,02/05/2015,N,Permit Closed
864,07/09/2015,09/24/2015,N,Permit Issued
865,07/08/2015,08/20/2015,N,Permit Closed
866,07/08/2015,08/17/2015,N,Permit Closed
867,07/07/2015,,N,Application Accepted
868,07/06/2015,,N,Application Accepted
869,07/02/2015,12/21/2015,N,Permit Closed
870,07/02/2015,08/06/2015,N,Permit Closed
871,07/02/2015,12/10/2015,N,Permit Issued
872,07/01/2015,11/18/2015,N,Permit Closed
873,07/01/2015,,N,Application Accepted
874,07/01/2015,11/16/2015,N,Permit Closed
875,07/01/2015,10/02/2015,N,Permit Closed
876,07/01/2015,03/03/2016,N,Permit Issued
877,06/30/2015,02/17/2016,N,Permit Closed
878,06/30/2015,10/12/2015,N,Permit Closed
879,06/29/2015,10/23/2015,N,Permit Closed
880,06/29/2015,08/06/2015,N,Permit Closed
881,06/29/2015,,N,Application Accepted
882,06/29/2015,10/02/2015,N,Permit Closed
883,06/29/2015,09/28/2015,N,Permit Closed
884,06/29/2015,02/25/2016,N,Permit Issued
885,06/25/2015,10/08/2015,N,Permit Closed
886,06/25/2015,08/17/2015,N,Permit Closed
887,06/17/2015,09/03/2015,N,Permit Issued
888,06/24/2015,10/12/2015,N,Permit Closed
889,06/24/2015,10/12/2015,N,Permit Closed
890,06/23/2015,11/03/2015,N,Permit Closed
891,06/23/2015,10/02/2015,N,Permit Closed
892,06/23/2015,,N,Application Accepted
893,06/22/2015,12/28/2015,N,Permit Closed
894,06/20/2015,10/02/2015,N,Permit Closed
895,06/20/2015,09/21/2015,N,Permit Closed
896,06/20/2015,12/10/2015,N,Permit Closed
897,06/19/2015,12/10/2015,N,Permit Closed
898,06/19/2015,,N,Application Accepted
899,06/19/2015,,N,Application Accepted
900,06/19/2015,04/04/2016,N,Permit Issued
901,06/18/2015,08/12/2015,N,Permit Closed
902,06/18/2015,10/12/2015,N,Permit Closed
903,06/18/2015,02/08/2016,N,Permit Closed
904,06/18/2015,09/24/2015,N,Permit Closed
905,06/18/2015,10/05/2015,N,Permit Issued
906,06/18/2015,01/11/2016,N,Permit Closed
907,06/18/2015,,N,Application Accepted
908,06/18/2015,04/26/2016,N,Decision Published
909,06/17/2015,,N,Application Accepted
910,06/17/2015,,N,Application Accepted
911,01/07/2010,11/04/2010,N,Permit Closed
912,06/17/2015,10/05/2015,N,Permit Issued
913,06/17/2015,,N,Application Accepted
914,06/16/2015,10/29/2015,N,Permit Closed
915,06/16/2015,01/19/2016,N,Permit Closed
916,06/15/2015,02/08/2016,N,Permit Closed
917,06/15/2015,09/17/2015,N,Permit Closed
918,06/15/2015,10/15/2015,N,Permit Closed
919,06/12/2015,,N,Application Accepted
920,06/12/2015,,N,Application Accepted
921,06/12/2015,04/25/2016,N,Decision Published
922,06/11/2015,08/20/2015,N,Permit Closed
923,05/26/2015,,N,Application Accepted
924,06/11/2015,09/17/2015,N,Permit Closed
925,06/11/2015,12/07/2015,N,Permit Issued
926,06/11/2015,10/22/2015,N,Permit Closed
927,06/09/2015,09/03/2015,N,Permit Closed
928,06/08/2015,11/05/2015,N,Permit Closed
929,06/08/2015,08/20/2015,N,Permit Closed
930,06/08/2015,10/29/2015,N,Permit Closed
931,06/08/2015,10/02/2015,N,Permit Closed
932,06/08/2015,04/25/2016,N,Decision Published
933,06/06/2015,11/16/2015,N,Permit Closed
934,06/05/2015,08/13/2015,N,Permit Closed
935,04/16/2015,,N,Application Accepted
936,06/05/2015,08/06/2015,N,Permit Closed
937,06/05/2015,10/05/2015,N,Permit Issued
938,06/05/2015,11/02/2015,N,Decision Published
939,06/05/2015,12/21/2015,N,Permit Issued
940,06/05/2015,10/05/2015,N,Permit Issued
941,06/05/2015,03/31/2016,N,Permit Issued
942,06/05/2015,,N,Application Accepted
943,06/04/2015,08/03/2015,N,Permit Closed
944,06/03/2015,,N,CANCELLED
945,06/03/2015,04/28/2016,N,Decision Published
946,06/03/2015,08/20/2015,N,Permit Closed
947,06/03/2015,08/31/2015,N,Permit Closed
948,06/02/2015,,N,Application Accepted
949,06/01/2015,10/08/2015,N,Permit Closed
950,06/01/2015,10/29/2015,N,Permit Closed
951,06/01/2015,08/06/2015,N,Permit Closed
952,06/01/2015,02/22/2016,N,Permit Issued
953,06/01/2015,10/22/2015,N,Decision Published
954,05/28/2015,04/21/2016,N,Decision Published
955,05/28/2015,02/11/2016,N,Permit Issued
956,05/27/2015,07/22/2013,N,Application Accepted
957,05/26/2015,,N,CANCELLED
958,05/26/2015,11/16/2015,N,Permit Issued
959,05/26/2015,,N,Application Accepted
960,05/26/2015,02/22/2016,N,Permit Issued
961,08/19/2014,10/12/2015,N,Permit Issued
962,05/23/2015,08/27/2015,N,Decision Published
963,05/22/2015,,N,Application Accepted
964,05/22/2015,,N,Application Accepted
965,05/22/2015,07/30/2015,N,Permit Issued
966,05/22/2015,02/04/2016,N,Permit Issued
967,05/22/2015,01/19/2016,N,Permit Issued
968,05/21/2015,08/19/2015,N,Permit Closed
969,05/21/2015,07/14/2015,N,Permit Closed
970,05/21/2015,,N,Application Accepted
971,05/21/2015,08/13/2015,N,Permit Issued
972,05/20/2015,03/18/2016,N,Permit Issued
973,05/20/2015,07/20/2015,N,Permit Closed
974,05/20/2015,06/25/2015,N,Permit Closed
975,05/20/2015,10/12/2015,N,Permit Closed
976,05/20/2015,,N,CANCELLED
977,05/20/2015,10/13/2015,N,Permit Issued
978,05/20/2015,02/04/2016,N,Decision Published
979,05/19/2015,06/22/2015,N,Permit Closed
980,05/19/2015,09/03/2015,N,Permit Closed
981,05/19/2015,12/10/2015,N,Permit Issued
982,05/18/2015,,N,Application Accepted
983,05/18/2015,07/28/2015,N,Permit Closed
984,05/18/2015,09/14/2015,N,Permit Closed
985,05/18/2015,12/21/2015,N,Permit Closed
986,05/18/2015,03/10/2016,N,Permit Issued
987,05/18/2015,11/02/2015,N,Permit Issued
988,05/18/2015,,N,Application Accepted
989,05/15/2015,,N,Application Accepted
990,05/15/2015,08/27/2015,N,Permit Closed
991,05/15/2015,12/31/2015,N,Permit Closed
992,05/15/2015,08/06/2015,N,Permit Closed
993,05/14/2015,11/19/2015,N,Permit Closed
994,05/13/2015,10/02/2015,N,Permit Closed
995,05/13/2015,11/09/2015,N,Permit Issued
996,05/13/2015,,N,Application Accepted
997,05/12/2015,08/06/2015,N,Permit Closed
998,05/11/2015,,N,Application Accepted
999,05/11/2015,12/07/2015,N,Permit Issued
1000,05/09/2015,04/21/2016,N,Decision Published
1001,05/08/2015,08/20/2015,N,Permit Closed
1002,05/08/2015,10/29/2015,N,Permit Closed
1003,05/08/2015,07/17/2015,N,Permit Issued
1004,05/08/2015,12/10/2015,N,Permit Closed
1005,05/08/2015,,N,Application Accepted
1006,05/07/2015,06/03/2015,N,Permit Closed
1007,05/07/2015,06/05/2015,N,Permit Closed
1008,05/07/2015,07/17/2015,N,Permit Closed
1009,05/07/2015,,N,Application Accepted
1010,05/07/2015,10/22/2015,N,Permit Closed
1011,05/06/2015,,N,Application Accepted
1012,07/07/2014,11/03/2014,N,Permit Closed
1013,05/06/2015,,N,Application Accepted
1014,05/06/2015,09/17/2015,N,Permit Issued
1015,05/06/2015,04/28/2016,N,Decision Published
1016,05/06/2015,04/28/2016,N,Decision Published
1017,05/06/2015,02/01/2016,N,Decision Published
1018,05/05/2015,12/17/2015,N,Permit Closed
1019,05/05/2015,09/03/2015,N,Permit Closed
1020,05/05/2015,07/17/2015,N,Permit Closed
1021,05/05/2015,09/10/2015,N,Permit Issued
1022,05/05/2015,,N,Application Accepted
1023,05/04/2015,,N,CANCELLED
1024,05/01/2015,07/13/2015,N,Permit Closed
1025,05/01/2015,05/28/2015,N,Permit Closed
1026,09/02/2009,,N,CANCELLED
1027,05/01/2015,10/02/2015,N,Permit Closed
1028,04/30/2015,11/09/2015,N,Decision Published
1029,04/30/2015,04/21/2016,N,Decision Published
1030,04/30/2015,08/20/2015,N,Permit Closed
1031,04/30/2015,09/17/2015,N,Permit Issued
1032,04/29/2015,,N,CANCELLED
1033,04/29/2015,06/22/2015,N,Permit Closed
1034,04/29/2015,06/11/2015,N,CANCELLED
1035,04/29/2015,07/09/2015,N,Permit Closed
1036,04/29/2015,07/20/2015,N,Permit Closed
1037,04/29/2015,04/07/2016,N,Permit Issued
1038,04/28/2015,07/30/2015,N,Permit Closed
1039,04/28/2015,06/04/2015,N,Permit Closed
1040,04/28/2015,,N,Application Accepted
1041,04/28/2015,,N,Application Accepted
1042,04/27/2015,,N,Application Accepted
1043,04/27/2015,06/09/2015,N,Permit Closed
1044,04/27/2015,08/06/2015,N,Permit Closed
1045,04/27/2015,06/22/2015,N,Permit Closed
1046,04/27/2015,06/01/2015,N,Permit Closed
1047,04/27/2015,03/24/2016,N,Decision Published
1048,04/27/2015,08/31/2015,N,Permit Closed
1049,04/27/2015,,N,Application Accepted
1050,04/24/2015,07/20/2015,N,Permit Closed
1051,04/24/2015,07/08/2015,N,Permit Issued
1052,08/29/2008,04/18/2013,N,Permit Issued
1053,04/24/2015,08/31/2015,N,Permit Closed
1054,04/24/2015,10/29/2015,N,Permit Closed
1055,04/24/2015,10/05/2015,N,Permit Closed
1056,04/24/2015,12/24/2015,N,Permit Issued
1057,04/23/2015,06/05/2015,N,Permit Closed
1058,04/23/2015,07/02/2015,N,Permit Closed
1059,04/23/2015,08/17/2015,N,Permit Closed
1060,04/23/2015,10/05/2015,N,Permit Closed
1061,04/23/2015,07/23/2015,N,Permit Closed
1062,04/23/2015,12/10/2015,N,Permit Issued
1063,04/22/2015,,N,CANCELLED
1064,04/22/2015,06/11/2015,N,Permit Closed
1065,04/22/2015,07/09/2015,N,Permit Closed
1066,04/22/2015,06/29/2015,N,Permit Closed
1067,04/22/2015,06/25/2015,N,Permit Closed
1068,04/21/2015,07/31/2015,N,Decision Published
1069,04/21/2015,07/23/2015,N,Permit Closed
1070,04/21/2015,11/30/2015,N,Permit Issued
1071,04/21/2015,05/21/2015,N,Permit Closed
1072,04/21/2015,02/04/2016,N,Permit Issued
1073,04/21/2015,01/14/2016,N,Permit Issued
1074,04/17/2015,07/30/2015,N,Permit Closed
1075,04/17/2015,10/26/2015,N,Permit Issued
1076,04/16/2015,05/28/2015,N,Permit Closed
1077,04/16/2015,07/27/2015,N,Permit Issued
1078,04/15/2015,08/07/2015,N,Permit Closed
